_id,Term,FirstName,LastName,Committee,MTGNum,SessionDate,SessionType,SessionStart_EndTime,Present
620968,2018-2022,Denzil,Minnan-Wong,Infrastructure and Environment Committee,20,2021-03-23,Afternoon,13:31PM - 14:16PM,Y
620969,2018-2022,James,Pasternak,Infrastructure and Environment Committee,20,2021-03-23,Afternoon,13:31PM - 14:16PM,Y
620970,2018-2022,Anthony,Perruzza,Infrastructure and Environment Committee,20,2021-03-23,Afternoon,13:31PM - 14:16PM,Y
620971,2018-2022,Mike,Layton,Toronto Preservation Board,22,2021-03-24,Morning,09:33AM - 11:52AM,Y
620972,2018-2022,Ana,Bailão,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:02PM - 13:04PM,Y
620973,2018-2022,Mark,Grimes,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:02PM - 13:04PM,Y
620974,2018-2022,Frances,Nunziata,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:02PM - 13:04PM,Y
620975,2018-2022,Ana,Bailão,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:06PM - 13:20PM,Y
620976,2018-2022,Mark,Grimes,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:06PM - 13:20PM,Y
620977,2018-2022,Frances,Nunziata,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:06PM - 13:20PM,Y
620978,2018-2022,Ana,Bailão,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:21PM - 13:22PM,Y
620979,2018-2022,Mark,Grimes,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:21PM - 13:22PM,Y
620980,2018-2022,Frances,Nunziata,Nominating Panel - Corporations,13,2021-03-24,Afternoon,13:21PM - 13:22PM,Y
620981,2018-2022,Shelley,Carroll,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620982,2018-2022,Joe,Cressy,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620983,2018-2022,Michael,Ford,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620984,2018-2022,Mark,Grimes,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620985,2018-2022,Cynthia,Lai,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620986,2018-2022,Michael,Thompson,Economic and Community Development Committee ,20,2021-03-25,Morning,09:35AM - 12:14PM,Y
620987,2018-2022,Paul,Ainslie,"Two-Spirit, Lesbian, Gay, Bisexual, Transgender and Queer Advisory Committee",1,2021-03-26,Afternoon,13:37PM - 15:46PM,Y
620988,2018-2022,Kristyn,Wong-Tam,"Two-Spirit, Lesbian, Gay, Bisexual, Transgender and Queer Advisory Committee",1,2021-03-26,Afternoon,13:37PM - 15:46PM,Y
620989,2018-2022,Paul,Ainslie,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620990,2018-2022,John,Filion,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620991,2018-2022,Stephen,Holyday,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620992,2018-2022,Nick,Mantas,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620993,2018-2022,Josh,Matlow,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620994,2018-2022,Frances,Nunziata,General Government and Licensing Committee,21,2021-03-29,Morning,09:33AM - 11:59AM,Y
620995,2018-2022,Paul,Ainslie,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,Y
620996,2018-2022,John,Filion,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,Y
620997,2018-2022,Stephen,Holyday,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,Y
620998,2018-2022,Nick,Mantas,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,N
620999,2018-2022,Josh,Matlow,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,Y
621000,2018-2022,Frances,Nunziata,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:00PM - 12:28PM,Y
621001,2018-2022,Paul,Ainslie,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,Y
621002,2018-2022,John,Filion,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,Y
621003,2018-2022,Stephen,Holyday,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,Y
621004,2018-2022,Nick,Mantas,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,N
621005,2018-2022,Josh,Matlow,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,Y
621006,2018-2022,Frances,Nunziata,General Government and Licensing Committee,21,2021-03-29,Afternoon,12:29PM - 12:46PM,Y
621007,2018-2022,Brad,Bradford,"Film, Television and Digital Media Advisory Board",7,2021-03-29,Afternoon,14:11PM - 16:57PM,Y
621008,2018-2022,Shelley,Carroll,"Film, Television and Digital Media Advisory Board",7,2021-03-29,Afternoon,14:11PM - 16:57PM,Y
621009,2018-2022,Paula,Fletcher,"Film, Television and Digital Media Advisory Board",7,2021-03-29,Afternoon,14:11PM - 16:57PM,Y
621010,2018-2022,Paul,Ainslie,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621011,2018-2022,Ana,Bailão,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621012,2018-2022,Gary,Crawford,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621013,2018-2022,Jennifer,McKelvie,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621014,2018-2022,Denzil,Minnan-Wong,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621015,2018-2022,James,Pasternak,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621016,2018-2022,Michael,Thompson,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621017,2018-2022,John,Tory,Executive Committee,22,2021-03-30,Morning,09:37AM - 12:27PM,Y
621018,2018-2022,Paul,Ainslie,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621019,2018-2022,Ana,Bailão,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621020,2018-2022,Gary,Crawford,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621021,2018-2022,Jennifer,McKelvie,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621022,2018-2022,Denzil,Minnan-Wong,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621023,2018-2022,James,Pasternak,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621024,2018-2022,Michael,Thompson,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621025,2018-2022,John,Tory,Executive Committee,22,2021-03-30,Afternoon,13:32PM - 14:58PM,Y
621026,2018-2022,Gary,Crawford,Civic Appointments Committee,18,2021-03-31,Morning,09:34AM - 09:36AM,Y
621027,2018-2022,Cynthia,Lai,Civic Appointments Committee,18,2021-03-31,Morning,09:34AM - 09:36AM,Y
621028,2018-2022,Mike,Layton,Civic Appointments Committee,18,2021-03-31,Morning,09:34AM - 09:36AM,Y
621029,2018-2022,Denzil,Minnan-Wong,Civic Appointments Committee,18,2021-03-31,Morning,09:34AM - 09:36AM,Y
621030,2018-2022,Frances,Nunziata,Civic Appointments Committee,18,2021-03-31,Morning,09:34AM - 09:36AM,Y
621031,2018-2022,Gary,Crawford,Civic Appointments Committee,18,2021-03-31,Morning,09:38AM - 09:45AM,Y
621032,2018-2022,Cynthia,Lai,Civic Appointments Committee,18,2021-03-31,Morning,09:38AM - 09:45AM,Y
621033,2018-2022,Mike,Layton,Civic Appointments Committee,18,2021-03-31,Morning,09:38AM - 09:45AM,Y
621034,2018-2022,Denzil,Minnan-Wong,Civic Appointments Committee,18,2021-03-31,Morning,09:38AM - 09:45AM,Y
621035,2018-2022,Frances,Nunziata,Civic Appointments Committee,18,2021-03-31,Morning,09:38AM - 09:45AM,Y
621036,2018-2022,Gary,Crawford,Civic Appointments Committee,18,2021-03-31,Morning,09:47AM - 09:50AM,Y
621037,2018-2022,Cynthia,Lai,Civic Appointments Committee,18,2021-03-31,Morning,09:47AM - 09:50AM,Y
621038,2018-2022,Mike,Layton,Civic Appointments Committee,18,2021-03-31,Morning,09:47AM - 09:50AM,Y
621039,2018-2022,Denzil,Minnan-Wong,Civic Appointments Committee,18,2021-03-31,Morning,09:47AM - 09:50AM,Y
621040,2018-2022,Frances,Nunziata,Civic Appointments Committee,18,2021-03-31,Morning,09:47AM - 09:50AM,Y
621041,2018-2022,Kristyn,Wong-Tam,Toronto Accessibility Advisory Committee,15,2021-04-01,Morning,09:38AM - 12:13PM,Y
621042,2018-2022,Gary,Crawford,TO Live - St. Lawrence Centre Redevelopment Committee ,6,2021-04-06,Morning,09:34AM - 10:21AM,Y
621043,2018-2022,Kristyn,Wong-Tam,TO Live - St. Lawrence Centre Redevelopment Committee ,6,2021-04-06,Morning,09:34AM - 10:21AM,Y
621044,2018-2022,Brad,Bradford,Toronto Parking Authority,22,2021-04-06,Afternoon,13:35PM - 16:06PM,Y
621045,2018-2022,Mike,Layton,Toronto Parking Authority,22,2021-04-06,Afternoon,13:35PM - 16:06PM,Y
621046,2018-2022,Brad,Bradford,Toronto Parking Authority,22,2021-04-06,Afternoon,16:12PM - 17:35PM,Y
621047,2018-2022,Mike,Layton,Toronto Parking Authority,22,2021-04-06,Afternoon,16:12PM - 17:35PM,Y
621048,2018-2022,Brad,Bradford,Toronto Parking Authority,22,2021-04-06,Afternoon,17:36PM - 17:42PM,Y
621049,2018-2022,Mike,Layton,Toronto Parking Authority,22,2021-04-06,Afternoon,17:36PM - 17:42PM,N
621050,2018-2022,Paul,Ainslie,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621051,2018-2022,Ana,Bailão,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621052,2018-2022,Brad,Bradford,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621053,2018-2022,Shelley,Carroll,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621054,2018-2022,Mike,Colle,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621055,2018-2022,Gary,Crawford,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621056,2018-2022,Joe,Cressy,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621057,2018-2022,John,Filion,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621058,2018-2022,Paula,Fletcher,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621059,2018-2022,Michael,Ford,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621060,2018-2022,Mark,Grimes,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,N
621061,2018-2022,Stephen,Holyday,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621062,2018-2022,Cynthia,Lai,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621063,2018-2022,Mike,Layton,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621064,2018-2022,Nick,Mantas,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621065,2018-2022,Josh,Matlow,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621066,2018-2022,Jennifer,McKelvie,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621067,2018-2022,Denzil,Minnan-Wong,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621068,2018-2022,Frances,Nunziata,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621069,2018-2022,James,Pasternak,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621070,2018-2022,Gord,Perks,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621071,2018-2022,Anthony,Perruzza,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621072,2018-2022,Jaye,Robinson,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621073,2018-2022,Michael,Thompson,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621074,2018-2022,John,Tory,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621075,2018-2022,Kristyn,Wong-Tam,City Council,31,2021-04-07,Morning,09:35AM - 12:28PM,Y
621076,2018-2022,Paul,Ainslie,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621077,2018-2022,Ana,Bailão,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621078,2018-2022,Brad,Bradford,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621079,2018-2022,Shelley,Carroll,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621080,2018-2022,Mike,Colle,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621081,2018-2022,Gary,Crawford,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621082,2018-2022,Joe,Cressy,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621083,2018-2022,John,Filion,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621084,2018-2022,Paula,Fletcher,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621085,2018-2022,Michael,Ford,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621086,2018-2022,Mark,Grimes,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,N
621087,2018-2022,Stephen,Holyday,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621088,2018-2022,Cynthia,Lai,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621089,2018-2022,Mike,Layton,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621090,2018-2022,Nick,Mantas,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621091,2018-2022,Josh,Matlow,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621092,2018-2022,Jennifer,McKelvie,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621093,2018-2022,Denzil,Minnan-Wong,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621094,2018-2022,Frances,Nunziata,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621095,2018-2022,James,Pasternak,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621096,2018-2022,Gord,Perks,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621097,2018-2022,Anthony,Perruzza,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621098,2018-2022,Jaye,Robinson,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621099,2018-2022,Michael,Thompson,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621100,2018-2022,John,Tory,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621101,2018-2022,Kristyn,Wong-Tam,City Council,31,2021-04-07,Afternoon,14:08PM - 18:10PM,Y
621102,2018-2022,Paul,Ainslie,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621103,2018-2022,Ana,Bailão,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621104,2018-2022,Brad,Bradford,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621105,2018-2022,Shelley,Carroll,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621106,2018-2022,Mike,Colle,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621107,2018-2022,Gary,Crawford,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621108,2018-2022,Joe,Cressy,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621109,2018-2022,John,Filion,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621110,2018-2022,Paula,Fletcher,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621111,2018-2022,Michael,Ford,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621112,2018-2022,Mark,Grimes,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,N
621113,2018-2022,Stephen,Holyday,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621114,2018-2022,Cynthia,Lai,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621115,2018-2022,Mike,Layton,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621116,2018-2022,Nick,Mantas,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621117,2018-2022,Josh,Matlow,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621118,2018-2022,Jennifer,McKelvie,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621119,2018-2022,Denzil,Minnan-Wong,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621120,2018-2022,Frances,Nunziata,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621121,2018-2022,James,Pasternak,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621122,2018-2022,Gord,Perks,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621123,2018-2022,Anthony,Perruzza,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621124,2018-2022,Jaye,Robinson,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621125,2018-2022,Michael,Thompson,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621126,2018-2022,John,Tory,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621127,2018-2022,Kristyn,Wong-Tam,City Council,31,2021-04-08,Morning,09:35AM - 12:24PM,Y
621128,2018-2022,Paul,Ainslie,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621129,2018-2022,Ana,Bailão,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621130,2018-2022,Brad,Bradford,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621131,2018-2022,Shelley,Carroll,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621132,2018-2022,Mike,Colle,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621133,2018-2022,Gary,Crawford,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621134,2018-2022,Joe,Cressy,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621135,2018-2022,John,Filion,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621136,2018-2022,Paula,Fletcher,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621137,2018-2022,Michael,Ford,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621138,2018-2022,Mark,Grimes,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,N
621139,2018-2022,Stephen,Holyday,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621140,2018-2022,Cynthia,Lai,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621141,2018-2022,Mike,Layton,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621142,2018-2022,Nick,Mantas,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621143,2018-2022,Josh,Matlow,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621144,2018-2022,Jennifer,McKelvie,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621145,2018-2022,Denzil,Minnan-Wong,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621146,2018-2022,Frances,Nunziata,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621147,2018-2022,James,Pasternak,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621148,2018-2022,Gord,Perks,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621149,2018-2022,Anthony,Perruzza,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621150,2018-2022,Jaye,Robinson,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621151,2018-2022,Michael,Thompson,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621152,2018-2022,John,Tory,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621153,2018-2022,Kristyn,Wong-Tam,City Council,31,2021-04-08,Afternoon,14:04PM - 17:52PM,Y
621154,2018-2022,Paul,Ainslie,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621155,2018-2022,Ana,Bailão,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621156,2018-2022,Brad,Bradford,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621157,2018-2022,Shelley,Carroll,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621158,2018-2022,Mike,Colle,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621159,2018-2022,Gary,Crawford,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621160,2018-2022,Joe,Cressy,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621161,2018-2022,John,Filion,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621162,2018-2022,Paula,Fletcher,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621163,2018-2022,Michael,Ford,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621164,2018-2022,Mark,Grimes,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,N
621165,2018-2022,Stephen,Holyday,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621166,2018-2022,Cynthia,Lai,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621167,2018-2022,Mike,Layton,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621168,2018-2022,Nick,Mantas,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621169,2018-2022,Josh,Matlow,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621170,2018-2022,Jennifer,McKelvie,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621171,2018-2022,Denzil,Minnan-Wong,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,N
621172,2018-2022,Frances,Nunziata,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621173,2018-2022,James,Pasternak,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621174,2018-2022,Gord,Perks,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621175,2018-2022,Anthony,Perruzza,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621176,2018-2022,Jaye,Robinson,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621177,2018-2022,Michael,Thompson,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621178,2018-2022,John,Tory,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621179,2018-2022,Kristyn,Wong-Tam,City Council,31,2021-04-08,Evening,18:08PM - 19:28PM,Y
621180,2018-2022,Paul,Ainslie,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621181,2018-2022,Brad,Bradford,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621182,2018-2022,Joe,Cressy,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621183,2018-2022,Mike,Layton,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621184,2018-2022,Gord,Perks,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621185,2018-2022,Kristyn,Wong-Tam,Board of Health,27,2021-04-12,Morning,09:32AM - 12:43PM,Y
621186,2018-2022,Gary,Crawford,Striking Committee,8,2021-04-12,Afternoon,13:33PM - 13:36PM,Y
